transaction_id,customer_id,tran_date,prod_sub_cat_code,prod_cat_code,Qty,Rate,Discount,total_amt,Store_type
89176542097,271764,2018.4.7,9,3,3,20650,,61950,OnlineShop
89178914003,273949,2017.8.15,4,2,4,57100,,228400,OnlineShop
89189412150,268359,2018.4.7,4,2,4,57150,,228600,DepartmentStore
89196038348,267701,2018.4.9,4,4,2,42950,,85900,Flagship store
89196038348,267701,2018.4.15,4,4,-2,-42950,,-85900,Flagship store
89198215104,274438,2017.5.9,3,1,3,15750,,47250,OnlineShop
89200535153,272002,2018.9.14,3,5,4,66000,,264000,DepartmentStore
89200535153,272002,2018.9.19,3,5,-4,-66000,,-264000,DepartmentStore
89203065847,271293,2019.2.15,2,6,5,74150,,370750,DepartmentStore
89206826604,270334,2017.12.27,4,2,3,74450,,223350,DepartmentStore
89213481241,272115,2017.11.11,7,5,1,53200,,53200,DepartmentStore
89214951500,273322,2020.2.11,12,6,1,58300,,58300,Homeshopping
89218785484,269674,2019.4.23,10,5,1,10800,,10800,Homeshopping
89218785484,269674,2019.5.3,10,5,-1,-10800,,-10800,Homeshopping
89220429742,269033,2018.10.16,12,6,4,50650,,202600,Flagship store
89220566767,274700,2019.3.14,2,6,4,16250,,65000,OnlineShop
89220750429,274046,2019.6.16,9,3,5,8550,,42750,Flagship store
89226525698,270504,2017.2.21,11,5,2,5950,,11900,DepartmentStore
89232425133,268394,2018.1.3,12,6,3,29750,,89250,OnlineShop
89232425133,268394,2018.1.4,12,6,-3,-29750,,-89250,OnlineShop
89251267419,267665,2017.10.23,9,3,4,27400,,109600,Homeshopping
89251833048,272948,2017.11.24,5,3,3,71050,,213150,Flagship store
89252562361,273891,2017.7.14,4,3,3,63300,,189900,Flagship store
89252562361,273891,2017.7.24,4,3,-3,-63300,,-189900,Flagship store
89255834891,270619,2018.10.6,11,6,2,29550,,59100,Flagship store
89259937157,267398,2018.11.8,11,5,5,46650,,233250,OnlineShop
89272472642,272105,2017.5.26,7,5,5,15250,,76250,OnlineShop
89274306751,268302,2019.6.12,11,5,4,52700,,210800,Flagship store
89274306751,268302,2019.6.14,11,5,-4,-52700,,-210800,Flagship store
89274514782,271236,2019.11.18,11,6,1,25650,,25650,OnlineShop
89276995748,270485,2017.1.25,5,3,1,64900,,64900,Homeshopping
89278318131,269692,2017.7.19,1,4,5,50900,,254500,Flagship store
89284935853,273247,2018.7.19,11,5,4,70700,,282800,OnlineShop
89285035990,268487,2017.1.31,4,1,4,42500,,170000,OnlineShop
89287357590,271115,2019.7.9,4,1,1,38250,,38250,OnlineShop
89287518178,268763,2019.6.27,3,5,3,17400,,52200,DepartmentStore
89292256713,268945,2019.4.27,3,1,2,54650,,109300,Homeshopping
89295950902,272741,2018.10.8,5,3,2,71350,,142700,DepartmentStore
89300003096,273588,2017.7.22,8,3,3,33650,,100950,Flagship store
89300730306,267323,2017.8.3,3,2,1,66250,,66250,OnlineShop
89302490823,272050,2018.6.19,4,1,4,73350,,293400,OnlineShop
89310254570,268713,2019.9.1,2,6,4,12200,,48800,DepartmentStore
89313558728,268389,2019.4.8,11,6,2,8450,,16900,Flagship store
89315801975,271718,2019.7.1,11,6,1,55400,,55400,OnlineShop
89316479746,274569,2018.12.20,4,1,3,5850,,17550,OnlineShop
89319238901,271911,2019.3.14,7,5,3,71850,,215550,Flagship store
89322614459,270661,2018.8.27,6,5,3,25500,,76500,OnlineShop
89323646895,267339,2019.3.4,4,4,4,39300,,157200,Flagship store
89337750703,270020,2020.1.24,7,5,2,66150,,132300,OnlineShop
89339946742,270239,2019.1.31,10,5,4,4050,,16200,Flagship store
89341244316,269607,2018.6.22,9,3,5,65400,,327000,Homeshopping
89343936498,271252,2017.6.3,11,6,3,68800,,206400,Flagship store
89352914040,270584,2017.3.29,1,4,3,63050,,189150,OnlineShop
89364589224,267419,2018.6.6,1,2,5,56850,,284250,DepartmentStore
89365791775,273899,2018.2.4,1,1,1,51200,,51200,DepartmentStore
89365791775,273899,2018.2.9,1,1,-1,-51200,,-51200,DepartmentStore
89369225162,271049,2019.10.22,12,6,5,18500,,92500,Homeshopping
89376343721,270026,2020.1.15,11,5,2,67750,,135500,OnlineShop
89378575928,269245,2017.4.29,12,5,2,61300,,122600,Homeshopping
89384579110,271275,2018.8.24,10,3,1,19300,,19300,Flagship store
89387755711,271042,2018.10.23,11,5,2,56800,,113600,OnlineShop
89391450437,270496,2017.9.4,7,5,1,43950,,43950,OnlineShop
89393208885,274470,2017.11.28,12,5,5,43950,,219750,Flagship store
89394040821,273287,2019.8.9,1,1,1,62500,,62500,OnlineShop
89399442836,273911,2018.9.27,3,5,4,25100,,100400,DepartmentStore
89405298920,269866,2019.12.30,4,2,5,67000,,335000,OnlineShop
89411009164,274955,2017.3.10,3,5,5,12850,,64250,Homeshopping
89427579336,274853,2019.4.10,11,5,4,32250,,129000,Homeshopping
89428077601,268138,2019.4.10,3,2,2,56100,,112200,OnlineShop
89430978006,267390,2019.5.9,1,1,1,61550,,61550,OnlineShop
89431000346,273248,2018.4.8,11,5,5,14550,,72750,DepartmentStore
89432753200,274474,2017.8.29,2,6,2,66700,,133400,OnlineShop
89434038223,272932,2018.6.8,3,5,2,63050,,126100,Homeshopping
89437857236,274162,2017.11.12,10,6,1,38300,,38300,DepartmentStore
89446987355,267447,2018.9.12,4,4,2,32250,,64500,DepartmentStore
89459146605,275062,2019.5.20,2,6,5,25100,,125500,OnlineShop
89459146605,275062,2019.5.24,2,6,-5,-25100,,-125500,OnlineShop
89459887914,269423,2017.11.24,4,2,1,74350,,74350,DepartmentStore
89460954424,270613,2019.2.17,12,6,3,70300,,210900,Homeshopping
89466080399,274034,2017.8.23,7,5,1,3600,,3600,OnlineShop
89466080399,274034,2017.9.1,7,5,-1,-3600,,-3600,OnlineShop
89470887722,270681,2019.10.2,10,6,1,34200,,34200,OnlineShop
89470983560,268450,2018.9.16,11,5,3,35850,,107550,DepartmentStore
89477723508,271680,2017.2.5,2,6,4,52750,,211000,Flagship store
89477963321,273316,2018.1.29,4,2,1,22000,,22000,Homeshopping
89489119463,267051,2017.11.23,10,5,1,59250,,59250,DepartmentStore
89490077953,272892,2019.3.5,12,6,3,56700,,170100,OnlineShop
89496319615,270069,2017.3.9,9,3,1,55300,,55300,OnlineShop
89509659612,268624,2017.9.21,8,3,5,28000,,140000,DepartmentStore
89512795170,270170,2018.9.13,1,1,1,62150,,62150,DepartmentStore
89520466207,272208,2017.8.18,7,5,2,73900,,147800,OnlineShop
89529682931,268229,2018.7.31,10,6,5,49700,,248500,Flagship store
89536851136,272729,2019.7.2,2,6,4,40500,,162000,Homeshopping
89539931184,268509,2019.11.17,12,6,3,54150,,162450,OnlineShop
89550242346,269274,2019.10.21,1,4,3,64500,,193500,OnlineShop
89568506224,270933,2018.4.10,7,5,5,32450,,162250,DepartmentStore
89569667888,273960,2018.11.28,11,5,5,62650,,313250,OnlineShop
89577300673,274744,2017.3.11,10,6,4,34950,,139800,OnlineShop
89579223433,272177,2017.12.10,4,3,3,33600,,100800,Homeshopping
89582796404,270459,2018.1.16,4,1,4,26750,,107000,Flagship store
89584274379,270668,2018.10.8,4,4,3,22950,,68850,Homeshopping
89585384946,267772,2017.3.2,7,5,4,69750,,279000,OnlineShop
89585427732,268136,2017.3.4,11,6,2,43150,,86300,Homeshopping
89585427732,268136,2017.3.5,11,6,-2,-43150,,-86300,Homeshopping
89591928808,273616,2019.6.15,7,5,4,69100,,276400,Homeshopping
89591928808,273616,2019.6.17,7,5,-4,-69100,,-276400,Homeshopping
89603354014,270541,2019.5.8,4,1,1,31700,,31700,DepartmentStore
89604647161,272759,2018.12.19,12,6,1,4250,,4250,OnlineShop
89607115156,267068,2019.2.4,4,1,4,39050,,156200,OnlineShop
89609082257,266993,2020.1.28,9,3,2,62250,,124500,Homeshopping
89613703372,270419,2019.12.6,5,3,1,47250,,47250,Homeshopping
89621332678,270151,2019.12.7,10,5,1,50350,,50350,OnlineShop
89622521036,268147,2017.5.25,3,2,3,23250,,69750,Homeshopping
89622521036,268147,2017.5.28,3,2,-3,-23250,,-69750,Homeshopping
89627023382,270491,2019.4.14,4,1,5,39350,,196750,OnlineShop
89627446584,268433,2018.8.11,11,6,4,42400,,169600,OnlineShop
89630078078,274507,2019.5.25,5,3,3,25050,,75150,Flagship store
89632577328,274319,2019.4.23,4,3,2,48650,,97300,Flagship store
89637980965,268126,2018.8.24,5,3,3,74500,,223500,OnlineShop
89640967456,273207,2019.3.4,6,5,5,5100,,25500,OnlineShop
89644048296,269440,2017.2.15,1,2,1,23000,,23000,OnlineShop
89646857855,273598,2020.2.12,11,6,4,37750,,151000,DepartmentStore
89648451394,274003,2018.6.27,11,6,5,38400,,192000,Homeshopping
89650390488,267075,2017.4.6,7,5,1,63750,,63750,Flagship store
89651240139,274114,2017.3.14,4,1,4,29500,,118000,Flagship store
89652630208,271350,2017.3.5,3,1,4,33550,,134200,DepartmentStore
89664094757,271218,2019.9.23,3,2,1,32250,,32250,OnlineShop
89666429547,270076,2017.2.19,4,2,5,15550,,77750,Flagship store
89669434473,267053,2018.5.3,11,5,3,18700,,56100,OnlineShop
89676887777,269624,2019.8.8,11,5,3,23050,,69150,DepartmentStore
89680251377,270410,2018.12.15,1,1,1,26350,,26350,OnlineShop
89685522918,268196,2019.9.9,4,3,5,17700,,88500,Flagship store
89697531963,271375,2017.11.21,2,6,1,41500,,41500,Flagship store
89697531963,271375,2017.11.26,2,6,-1,-41500,,-41500,Flagship store
89698076805,272256,2017.10.2,10,3,1,37750,,37750,Flagship store
89704255540,268772,2019.2.7,3,1,1,73000,,73000,OnlineShop
89707771115,267890,2017.8.20,3,1,1,14500,,14500,Flagship store
89708766061,273574,2017.1.29,12,5,4,36700,,146800,Homeshopping
89709530489,273587,2019.2.6,11,5,3,15550,,46650,Flagship store
89710459325,269055,2017.8.25,1,4,4,14150,,56600,DepartmentStore
89710459325,269055,2017.8.30,1,4,-4,-14150,,-56600,DepartmentStore
89717069575,267918,2019.1.4,12,6,4,29350,,117400,OnlineShop
89724684475,270362,2017.12.9,8,3,4,68400,,273600,OnlineShop
89724684475,270362,2017.12.16,8,3,-4,-68400,,-273600,OnlineShop
89732498575,271470,2018.4.22,9,3,3,7750,,23250,OnlineShop
89738754226,272617,2017.3.24,9,3,4,36550,,146200,OnlineShop
89740509952,273799,2020.1.9,11,6,5,57850,,289250,OnlineShop
89747396606,268327,2017.7.30,5,3,2,64050,,128100,Flagship store
89748501778,275156,2018.4.23,11,5,3,28250,,84750,Flagship store
89754418710,274468,2017.11.29,8,3,3,8300,,24900,Homeshopping
89769214432,269726,2019.3.6,11,6,3,5200,,15600,OnlineShop
89769279268,268859,2017.12.25,4,4,1,58700,,58700,OnlineShop
89777842340,270319,2018.1.6,12,5,2,7850,,15700,DepartmentStore
89777842340,270319,2018.1.8,12,5,-2,-7850,,-15700,DepartmentStore
89780862956,270022,2017.1.23,4,1,1,33850,,33850,OnlineShop
89791232287,268658,2018.12.21,3,2,4,21300,,85200,OnlineShop
89794957213,271512,2017.7.20,7,5,2,51500,,103000,Homeshopping
89797170430,267978,2017.4.18,4,1,4,28500,,114000,OnlineShop
89797170430,267978,2017.4.26,4,1,-4,-28500,,-114000,OnlineShop
89804199909,274177,2019.1.26,12,6,2,72550,,145100,OnlineShop
89804318613,268859,2017.5.23,8,3,2,9050,,18100,Flagship store
89807631851,272229,2018.7.21,8,3,5,61650,,308250,Flagship store
89807631851,272229,2018.7.26,8,3,-5,-61650,,-308250,Flagship store
89809846044,267658,2019.1.5,12,6,5,15950,,79750,Homeshopping
89814630668,267654,2017.6.19,4,1,2,43100,,86200,DepartmentStore
89815668280,272540,2018.9.26,1,4,2,52700,,105400,DepartmentStore
89817235519,270683,2018.2.11,3,5,1,32600,,32600,OnlineShop
89821635260,268922,2019.1.25,1,1,5,42500,,212500,Homeshopping
89824445917,271085,2019.10.30,10,5,3,64900,,194700,OnlineShop
89824749999,271942,2019.4.9,7,5,2,72200,,144400,OnlineShop
89826689162,272418,2019.2.4,5,3,4,30500,,122000,OnlineShop
89830183033,267866,2017.5.2,2,6,5,63100,,315500,OnlineShop
89840259583,269454,2019.12.10,1,4,5,63150,,315750,OnlineShop
89842200846,267058,2019.4.22,7,5,5,59750,,298750,Homeshopping
89849584828,271990,2019.7.25,4,4,2,50250,,100500,OnlineShop
89853431896,273473,2019.10.5,10,5,1,12750,,12750,DepartmentStore
89857079481,269471,2018.11.23,2,6,1,45900,,45900,OnlineShop
89863603438,274260,2018.3.8,7,5,3,5900,,17700,Homeshopping
89876230323,273181,2017.9.22,11,5,5,51450,,257250,Homeshopping
89878538119,269422,2018.12.9,9,3,4,22100,,88400,OnlineShop
89879375266,274348,2018.10.1,1,4,4,21550,,86200,Flagship store
89882144571,266785,2019.7.31,1,4,3,10300,,30900,Homeshopping
89897942683,273156,2020.1.7,1,1,5,59200,,296000,OnlineShop
89904957131,274021,2017.3.23,5,3,5,57300,,286500,OnlineShop
89910456015,274281,2018.6.22,3,1,2,40700,,81400,OnlineShop
89912357173,272327,2017.8.19,7,5,2,7600,,15200,OnlineShop
89918436046,268647,2017.1.28,3,5,3,21400,,64200,OnlineShop
89923205905,275232,2019.4.23,7,5,5,37950,,189750,OnlineShop
89927933329,273465,2018.5.23,6,5,3,63300,,189900,DepartmentStore
89929259011,267558,2018.9.15,9,3,2,4450,,8900,Homeshopping
89931586855,275057,2018.7.31,9,3,4,34500,,138000,Flagship store
89933782571,268418,2017.4.8,10,5,1,64700,,64700,OnlineShop
89933782571,268418,2017.4.12,10,5,-1,-64700,,-64700,OnlineShop
89939456523,268996,2020.1.26,1,1,1,55150,,55150,OnlineShop
89940055812,268092,2019.5.21,10,3,1,23850,,23850,DepartmentStore
89950500283,266794,2018.1.28,3,1,4,17350,,69400,OnlineShop
89951263818,268080,2019.8.8,9,3,4,7350,,29400,Homeshopping
89955475734,273647,2019.2.11,4,3,4,49400,,197600,OnlineShop
89957939220,271106,2018.8.8,3,2,1,74300,,74300,Homeshopping
89964445851,269565,2017.7.2,3,5,2,60750,,121500,OnlineShop
89964793494,271992,2020.1.20,9,3,2,56100,,112200,Homeshopping
89965051037,271559,2017.2.5,5,3,1,37200,,37200,OnlineShop
89965051037,271559,2017.2.6,5,3,-1,-37200,,-37200,OnlineShop
89966485820,270857,2018.1.23,12,5,4,65500,,262000,DepartmentStore
89974042894,273528,2019.5.26,4,2,3,41450,,124350,DepartmentStore
89976045066,272621,2019.5.4,4,3,1,17550,,17550,Homeshopping
89978391377,268672,2018.12.1,11,6,3,7950,,23850,Flagship store
89978391377,268672,2018.12.10,11,6,-3,-7950,,-23850,Flagship store
89984236397,269054,2019.3.26,12,5,3,42850,,128550,Flagship store
89990722549,274792,2020.1.7,11,5,3,71100,,213300,Homeshopping
89992236682,271404,2017.10.25,1,4,1,48550,,48550,DepartmentStore
89992431747,273181,2018.11.17,3,1,1,28650,,28650,Flagship store
89993957063,274462,2018.7.4,9,3,3,31950,,95850,OnlineShop
89993957063,274462,2018.7.11,9,3,-3,-31950,,-95850,OnlineShop
89996704689,271595,2017.10.26,4,1,2,23350,,46700,OnlineShop
89999281728,272493,2018.3.28,11,6,2,19500,,39000,DepartmentStore
90001260661,271893,2017.2.2,10,3,3,27900,,83700,OnlineShop
90003082557,268595,2019.11.26,11,5,3,40250,,120750,OnlineShop
90013761110,267774,2017.12.12,10,6,1,58300,,58300,DepartmentStore
90018705579,271144,2019.3.28,11,5,4,47400,,189600,OnlineShop
90019830047,272580,2017.12.8,5,3,4,23700,,94800,Homeshopping
90022277289,275245,2017.5.17,7,5,4,11150,,44600,Flagship store
90022277289,275245,2017.5.26,7,5,-4,-11150,,-44600,Flagship store
90027428071,275056,2020.2.6,4,1,2,20050,,40100,Homeshopping
90027771251,273237,2020.1.6,5,3,3,47050,,141150,OnlineShop
90031939670,270303,2017.7.11,8,3,4,14050,,56200,Homeshopping
90033930862,271306,2019.2.26,3,2,3,25450,,76350,OnlineShop
90033969572,272518,2017.5.12,3,5,5,57650,,288250,OnlineShop
90036727077,272752,2018.4.25,12,6,3,21900,,65700,OnlineShop
90039697749,273167,2017.5.13,8,3,4,43150,,172600,OnlineShop
90051478867,271888,2020.1.2,4,4,3,56450,,169350,OnlineShop
90059924197,272279,2018.2.16,3,5,3,45300,,135900,OnlineShop
90069123309,267345,2018.11.24,1,2,3,18400,,55200,DepartmentStore
90070094875,272580,2019.11.27,2,6,2,53750,,107500,Homeshopping
90070094875,272580,2019.11.30,2,6,-2,-53750,,-107500,Homeshopping
90073777652,271850,2019.8.5,3,5,3,58500,,175500,OnlineShop
90075761157,269877,2018.9.11,11,6,3,33100,,99300,Homeshopping
90076833512,274420,2019.8.28,3,2,3,71800,,215400,Homeshopping
90077942189,273360,2019.10.28,1,1,5,11650,,58250,OnlineShop
90087347879,269491,2018.8.29,1,1,1,19050,,19050,Flagship store
90090079395,269156,2019.12.16,8,3,5,65700,,328500,Flagship store
90090886775,270120,2017.3.14,5,3,3,25350,,76050,Homeshopping
90091280494,275023,2018.3.4,11,5,3,25650,,76950,DepartmentStore
90091966483,269788,2017.10.2,10,6,5,16450,,82250,Flagship store
90105977333,269528,2019.6.13,3,2,2,19200,,38400,Flagship store
90105977333,269528,2019.6.20,3,2,-2,-19200,,-38400,Flagship store
90112799901,266936,2018.8.14,5,3,4,64350,,257400,Flagship store
90114483354,268097,2017.1.24,10,5,4,70400,,281600,OnlineShop
90114483354,268097,2017.1.29,10,5,-4,-70400,,-281600,OnlineShop
90118575971,273586,2019.9.6,1,1,1,62500,,62500,Flagship store
90127228447,268102,2019.3.11,11,6,1,53900,,53900,OnlineShop
90128955523,269637,2017.3.11,12,5,2,17850,,35700,OnlineShop
90135381443,267361,2018.10.22,11,5,4,61550,,246200,OnlineShop
90135381443,267361,2018.10.28,11,5,-4,-61550,,-246200,OnlineShop
90138143831,273151,2019.5.16,3,5,5,19850,,99250,OnlineShop
90138157376,270423,2017.10.8,10,5,2,31150,,62300,DepartmentStore
90143995772,269914,2017.3.6,10,6,5,67250,,336250,Flagship store
90143995772,269914,2017.3.13,10,6,-5,-67250,,-336250,Flagship store
90151988764,274484,2019.3.31,11,6,1,9750,,9750,DepartmentStore
90155743773,269194,2017.12.17,1,1,3,49650,,148950,OnlineShop
90157592886,275028,2017.5.6,1,2,1,10350,,10350,Homeshopping
90157592886,275028,2017.5.11,1,2,-1,-10350,,-10350,Homeshopping
90157932848,269420,2019.12.31,12,6,2,42900,,85800,Flagship store
90168519555,266857,2017.12.12,3,2,3,17050,,51150,Homeshopping
90170754512,269621,2018.3.17,4,4,4,37600,,150400,Homeshopping
90178710669,268572,2018.5.29,3,5,1,18050,,18050,OnlineShop
90183541144,268136,2017.5.15,10,6,3,64500,,193500,OnlineShop
90184263273,271992,2018.9.17,3,5,5,51750,,258750,DepartmentStore
90211110530,274040,2018.10.10,1,4,2,65750,,131500,OnlineShop
90219456887,273555,2017.3.27,10,5,5,28950,,144750,DepartmentStore
90222433428,269071,2019.7.8,5,3,3,33550,,100650,OnlineShop
90228078092,269036,2017.3.13,4,2,3,17250,,51750,Homeshopping
90228436428,266894,2019.1.10,8,3,5,36550,,182750,OnlineShop
90229187167,269929,2018.11.19,11,6,5,29450,,147250,DepartmentStore
90229187167,269929,2018.11.22,11,6,-5,-29450,,-147250,DepartmentStore
90229930537,267749,2020.1.1,10,5,5,71150,,355750,OnlineShop
90229930537,267749,2020.1.5,10,5,-5,-71150,,-355750,OnlineShop
90231665704,267892,2017.5.13,7,5,5,7900,,39500,OnlineShop
90239117803,270708,2017.2.18,1,4,4,33250,,133000,OnlineShop
90239117803,270708,2017.2.20,1,4,-4,-33250,,-133000,OnlineShop
90239268617,271053,2017.10.16,4,1,2,26750,,53500,OnlineShop
90241623201,267631,2019.7.21,8,3,3,73750,,221250,OnlineShop
90242176544,272655,2018.11.23,10,5,2,32300,,64600,Flagship store
90242176544,272655,2018.11.26,10,5,-2,-32300,,-64600,Flagship store
90242644946,271850,2017.2.7,3,2,2,9200,280,17840,DepartmentStore
90248857416,270432,2017.11.15,4,4,1,55250,1660,53590,OnlineShop
90249602676,268793,2018.12.13,4,3,4,28800,860,111760,OnlineShop
90252178674,267714,2019.7.27,12,5,2,4250,130,8240,Homeshopping
90260462481,266966,2019.10.25,3,2,1,15500,470,15030,DepartmentStore
90260462481,266966,2019.10.27,3,2,-1,-15500,-470,-15030,DepartmentStore
90267692559,274090,2019.4.4,4,4,3,29900,900,87000,Homeshopping
90273415780,272663,2017.6.30,9,3,4,57100,1710,221560,Homeshopping
90276658974,272803,2018.5.18,6,5,4,55150,1650,214000,Homeshopping
90283930613,267361,2019.9.3,2,6,5,58250,1750,282500,Homeshopping
90296888294,271111,2017.11.19,9,3,4,41200,1240,159840,OnlineShop
90300089265,274900,2018.12.20,10,3,1,48450,1450,47000,Homeshopping
90301755887,269783,2019.8.28,1,2,2,67450,2020,130860,Homeshopping
90308772100,269904,2018.11.5,4,3,5,24450,730,118600,Homeshopping
90311563724,267644,2019.9.28,4,1,5,20100,600,97500,OnlineShop
90320242499,271519,2018.3.26,1,2,5,45150,1350,219000,OnlineShop
90325748747,272127,2019.5.7,1,1,4,26800,800,104000,Flagship store
90336836682,273905,2018.2.18,10,6,5,40850,1230,198100,OnlineShop
90343042707,270453,2018.2.19,1,2,2,46950,1410,91080,OnlineShop
90343042707,270453,2018.2.26,1,2,-2,-46950,-1410,-91080,OnlineShop
90347200026,274860,2018.3.23,11,5,4,59850,1800,232200,Homeshopping
90351834970,272268,2017.1.25,8,3,1,39100,1170,37930,OnlineShop
90358263737,268854,2017.3.4,8,3,2,44300,1330,85940,DepartmentStore
90360776187,274445,2017.5.20,6,5,5,28300,850,137250,Flagship store
90372853130,269541,2018.6.20,11,5,3,6550,200,19050,Flagship store
90374941838,273045,2018.11.8,9,3,4,25800,770,100120,DepartmentStore
90375459981,269269,2020.2.7,4,3,4,11600,350,45000,OnlineShop
90386596562,275051,2017.3.16,6,5,5,40600,1220,196900,OnlineShop
90390638104,274301,2017.11.25,8,3,3,23600,710,68670,DepartmentStore
90395371398,272667,2018.8.4,7,5,3,29050,870,84540,Homeshopping
90396908389,274640,2017.7.28,4,1,4,50950,1530,197680,OnlineShop
90400267994,268968,2019.11.10,9,3,1,31000,930,30070,Flagship store
90418299935,274223,2019.5.26,11,6,1,54100,1620,52480,Homeshopping
90418299935,274223,2019.5.30,11,6,-1,-54100,-1620,-52480,Homeshopping
90435361772,273361,2018.7.19,10,3,2,11350,340,22020,Homeshopping
90441513185,267979,2018.11.18,7,5,5,26800,800,130000,Flagship store
90452440225,274016,2019.9.22,5,3,1,68900,2070,66830,Flagship store
90453442654,269932,2017.3.22,6,5,2,6550,200,12700,DepartmentStore
90453442654,269932,2017.3.31,6,5,-2,-6550,-200,-12700,DepartmentStore
90459197532,271845,2017.3.29,10,3,5,63000,1890,305550,OnlineShop
90459197532,271845,2017.4.1,10,3,-5,-63000,-1890,-305550,OnlineShop
90465606059,274058,2018.1.29,8,3,5,69000,2070,334650,OnlineShop
90474398795,271417,2017.2.25,3,2,1,54200,1630,52570,Flagship store
90476068683,274422,2017.2.20,1,1,5,55550,1670,269400,Flagship store
90492606638,272174,2018.1.13,3,2,5,39500,1190,191550,Flagship store
90500041414,271492,2019.8.29,4,3,3,12150,360,35370,OnlineShop
90501340928,271817,2018.2.17,1,1,1,56100,1680,54420,Homeshopping
90503816133,268372,2017.7.25,10,3,3,33850,1020,98490,DepartmentStore
90507639006,270163,2018.2.10,4,3,1,70500,2120,68380,OnlineShop
90508387093,272618,2019.5.10,11,5,4,31450,940,122040,DepartmentStore
90509208540,266966,2017.4.13,11,5,5,59200,1780,287100,OnlineShop
90521081926,274072,2017.10.20,10,3,3,68150,2040,198330,Flagship store
90522791756,272062,2018.3.8,10,5,5,40350,1210,195700,OnlineShop
90526321894,274629,2019.11.20,12,6,3,71750,2150,208800,DepartmentStore
90527376159,271523,2017.9.10,4,4,5,10400,310,50450,Flagship store
90533868022,274983,2018.8.17,4,2,5,4150,120,20150,OnlineShop
90537316219,274374,2017.9.5,11,5,5,32850,990,159300,OnlineShop
90538415850,273660,2019.3.4,12,5,3,8300,250,24150,OnlineShop
90547638606,268817,2019.11.18,3,2,3,54850,1650,159600,Flagship store
90551822442,269079,2019.5.19,1,4,2,13100,390,25420,Homeshopping
90552348595,273579,2019.3.14,8,3,1,44500,1340,43160,OnlineShop
90552549686,266812,2017.5.15,7,5,1,4050,120,3930,DepartmentStore
90562061384,266809,2019.2.22,3,2,1,54350,1630,52720,OnlineShop
90564919227,273861,2017.4.19,7,5,5,53450,1600,259250,OnlineShop
90565659699,271541,2019.6.14,1,1,3,19400,580,56460,DepartmentStore
90566406163,270286,2019.9.21,4,4,4,62350,1870,241920,Flagship store
90566626691,268612,2018.6.13,1,4,5,68050,2040,330050,OnlineShop
90568538129,269355,2018.9.5,4,4,5,60550,1820,293650,Flagship store
90568834145,270743,2018.11.25,11,5,1,28250,850,27400,OnlineShop
90574500418,270662,2018.12.15,7,5,5,8050,240,39050,Homeshopping
90576925621,274789,2017.11.7,2,6,1,22900,690,22210,OnlineShop
90579853236,267830,2019.10.1,2,6,3,52200,1570,151890,OnlineShop
90595681772,269237,2019.8.15,10,5,5,36200,1090,175550,OnlineShop
90604574172,266935,2019.1.29,1,4,3,9600,290,27930,OnlineShop
90607744660,267727,2018.8.1,1,2,1,47950,1440,46510,Homeshopping
90609006814,273297,2018.8.7,9,3,2,54600,1640,105920,Homeshopping
90620873272,274055,2019.8.27,7,5,4,12050,360,46760,Flagship store
90633527113,267977,2019.5.21,3,5,1,54700,1640,53060,OnlineShop
90647756252,275043,2019.9.8,3,2,5,74450,2230,361100,Homeshopping
90652362749,271077,2019.12.20,5,3,5,8500,260,41200,DepartmentStore
90653829850,271302,2018.4.30,10,5,3,29600,890,86130,DepartmentStore
90659025359,266960,2017.3.23,1,1,3,60200,1810,175170,OnlineShop
90661055330,267146,2018.9.14,12,6,3,10850,330,31560,OnlineShop
90664350001,271092,2019.12.23,11,6,3,44000,1320,128040,Flagship store
90665801025,270344,2019.11.21,11,6,1,14500,440,14060,OnlineShop
90666746065,272186,2018.4.9,5,3,3,13150,390,38280,DepartmentStore
90666753789,270919,2019.8.16,4,2,4,58050,1740,225240,Homeshopping
90666887377,270156,2019.12.24,7,5,2,58650,1760,113780,OnlineShop
90667600281,266849,2017.2.14,4,2,5,68850,2070,333900,Flagship store
90668191207,268492,2017.5.10,12,6,4,6750,200,26200,Homeshopping
90669117124,267277,2017.8.10,7,5,2,28750,860,55780,Homeshopping
90678008601,269679,2018.6.28,11,5,5,34800,1040,168800,Homeshopping
90682964713,273311,2018.6.27,2,6,2,32300,970,62660,Flagship store
90687658880,274865,2020.1.7,11,5,3,36800,1100,107100,OnlineShop
90687658880,274865,2020.1.14,11,5,-3,-36800,-1100,-107100,OnlineShop
90695576844,270328,2019.6.18,10,3,2,64900,1950,125900,DepartmentStore
90695576844,270328,2019.6.23,10,3,-2,-64900,-1950,-125900,DepartmentStore
90699507330,274587,2019.3.1,4,2,5,31600,950,153250,Flagship store
90718014433,270911,2018.4.9,1,2,5,71950,2160,348950,DepartmentStore
90722810115,270662,2018.11.2,12,6,4,25600,770,99320,DepartmentStore
90729057610,268732,2019.9.23,5,3,5,31900,960,154700,OnlineShop
90740728864,268229,2020.2.18,4,2,5,49200,1480,238600,Homeshopping
90743790035,273063,2017.4.21,7,5,2,67100,2010,130180,DepartmentStore
90744176048,270263,2018.9.27,1,4,1,49150,1470,47680,Homeshopping
90745918211,267023,2019.6.19,10,6,2,11200,340,21720,OnlineShop
90745939913,273146,2019.10.7,11,5,5,13650,410,66200,OnlineShop
